isocode,country,year,rgdpo,pop,rnna,region
MDA,Republic of Moldova,1981,NA,NA,NA,Europe
MDA,Republic of Moldova,1982,NA,NA,NA,Europe
MDA,Republic of Moldova,1983,NA,NA,NA,Europe
MDA,Republic of Moldova,1984,NA,NA,NA,Europe
MDA,Republic of Moldova,1985,NA,NA,NA,Europe
MDA,Republic of Moldova,1986,NA,NA,NA,Europe
MDA,Republic of Moldova,1987,NA,NA,NA,Europe
MDA,Republic of Moldova,1988,NA,NA,NA,Europe
MDA,Republic of Moldova,1989,NA,NA,NA,Europe
MDA,Republic of Moldova,1990,27612.03125,4.365564,108730.5390625,Europe
MDA,Republic of Moldova,1991,26371.4453125,4.37505,108999.578125,Europe
MDA,Republic of Moldova,1992,15405.044921875,4.376793,107606.0546875,Europe
MDA,Republic of Moldova,1993,15665.2060546875,4.3711459999999995,106080.9296875,Europe
MDA,Republic of Moldova,1994,14087,4.358785,103387.4921875,Europe
MDA,Republic of Moldova,1995,14785.9228515625,4.340597,100753.8125,Europe
MDA,Republic of Moldova,1996,14493.060546875,4.316223,98726.125,Europe
MDA,Republic of Moldova,1997,13492.4404296875,4.286472,96754.515625,Europe
MDA,Republic of Moldova,1998,12087.599609375,4.254836,95086.1015625,Europe
MDA,Republic of Moldova,1999,10114.859375,4.225829,93054.7734375,Europe
MDA,Republic of Moldova,2000,10911.9521484375,4.202658,91018.2578125,Europe
MDA,Republic of Moldova,2001,11497.240234375,4.187093,89378.7421875,Europe
MDA,Republic of Moldova,2002,12691.796875,4.17823,87938.234375,Europe
MDA,Republic of Moldova,2003,14093.5322265625,4.173274,86915.0234375,Europe
MDA,Republic of Moldova,2004,14830.029296875,4.167959,86126.203125,Europe
MDA,Republic of Moldova,2005,16526.662109375,4.159293,85711.90625,Europe
MDA,Republic of Moldova,2006,17633.83984375,4.146265,85867,Europe
MDA,Republic of Moldova,2007,17795.640625,4.130136,86791.5078125,Europe
MDA,Republic of Moldova,2008,18733.2265625,4.112890999999999,87694.3359375,Europe
MDA,Republic of Moldova,2009,18471.2109375,4.097518,87178.578125,Europe
MDA,Republic of Moldova,2010,20961.734375,4.086081,87132.7265625,Europe
MDA,Republic of Moldova,2011,24047.890625,4.079164,87459.359375,Europe
MDA,Republic of Moldova,2012,26758.98828125,4.075807999999999,87772.203125,Europe
MDA,Republic of Moldova,2013,27490.15625,4.074591,88255.9609375,Europe
MDA,Republic of Moldova,2014,29615.572265625,4.0734069999999996,89316.59375,Europe
MDA,Republic of Moldova,2015,30403.75390625,4.0706999999999995,89991.671875,Europe
MDA,Republic of Moldova,2016,32550.70703125,4.066009,90497.0078125,Europe
MDA,Republic of Moldova,2017,36924.19140625,4.059684,91235.234375,Europe
MDA,Republic of Moldova,2018,37489.21484375,4.051944,92541.7734375,Europe
MDA,Republic of Moldova,2019,38162.60546875,4.043263,94338.40625,Europe
MKD,North Macedonia,1950,NA,NA,NA,Europe
MKD,North Macedonia,1951,NA,NA,NA,Europe
MKD,North Macedonia,1952,NA,NA,NA,Europe
MKD,North Macedonia,1953,NA,NA,NA,Europe
MKD,North Macedonia,1954,NA,NA,NA,Europe
MKD,North Macedonia,1955,NA,NA,NA,Europe
MKD,North Macedonia,1956,NA,NA,NA,Europe
MKD,North Macedonia,1957,NA,NA,NA,Europe
MKD,North Macedonia,1958,NA,NA,NA,Europe
MKD,North Macedonia,1959,NA,NA,NA,Europe
MKD,North Macedonia,1960,NA,NA,NA,Europe
MKD,North Macedonia,1961,NA,NA,NA,Europe
MKD,North Macedonia,1962,NA,NA,NA,Europe
MKD,North Macedonia,1963,NA,NA,NA,Europe
MKD,North Macedonia,1964,NA,NA,NA,Europe
MKD,North Macedonia,1965,NA,NA,NA,Europe
MKD,North Macedonia,1966,NA,NA,NA,Europe
MKD,North Macedonia,1967,NA,NA,NA,Europe
MKD,North Macedonia,1968,NA,NA,NA,Europe
MKD,North Macedonia,1969,NA,NA,NA,Europe
MKD,North Macedonia,1970,NA,NA,NA,Europe
MKD,North Macedonia,1971,NA,NA,NA,Europe
MKD,North Macedonia,1972,NA,NA,NA,Europe
MKD,North Macedonia,1973,NA,NA,NA,Europe
MKD,North Macedonia,1974,NA,NA,NA,Europe
MKD,North Macedonia,1975,NA,NA,NA,Europe
MKD,North Macedonia,1976,NA,NA,NA,Europe
MKD,North Macedonia,1977,NA,NA,NA,Europe
MKD,North Macedonia,1978,NA,NA,NA,Europe
MKD,North Macedonia,1979,NA,NA,NA,Europe
MKD,North Macedonia,1980,NA,NA,NA,Europe
MKD,North Macedonia,1981,NA,NA,NA,Europe
MKD,North Macedonia,1982,NA,NA,NA,Europe
MKD,North Macedonia,1983,NA,NA,NA,Europe
MKD,North Macedonia,1984,NA,NA,NA,Europe
MKD,North Macedonia,1985,NA,NA,NA,Europe
MKD,North Macedonia,1986,NA,NA,NA,Europe
MKD,North Macedonia,1987,NA,NA,NA,Europe
MKD,North Macedonia,1988,NA,NA,NA,Europe
MKD,North Macedonia,1989,NA,NA,NA,Europe
MKD,North Macedonia,1990,13045.39453125,1.996228,64043.015625,Europe
MKD,North Macedonia,1991,12804.4248046875,1.993302,66150.46875,Europe
MKD,North Macedonia,1992,11984.3359375,1.988659,67317.75,Europe
MKD,North Macedonia,1993,12040.7158203125,1.984028,68115.609375,Europe
MKD,North Macedonia,1994,12157.279296875,1.981703,68584.015625,Europe
MKD,North Macedonia,1995,12423.708984375,1.983252,69420.25,Europe
MKD,North Macedonia,1996,12558.97265625,1.9894429999999999,70511.7109375,Europe
MKD,North Macedonia,1997,13022.30859375,1.999598,71449.0390625,Europe
MKD,North Macedonia,1998,13682.369140625,2.012057,72343.6875,Europe
MKD,North Macedonia,1999,14885.4375,2.024394,73200.4609375,Europe
MKD,North Macedonia,2000,16306.8251953125,2.0348189999999997,74012.21875,Europe
MKD,North Macedonia,2001,16968.646484375,2.042842,75172.265625,Europe
MKD,North Macedonia,2002,16987.314453125,2.048928,76309.546875,Europe
MKD,North Macedonia,2003,17070.662109375,2.053426,77281.65625,Europe
MKD,North Macedonia,2004,17848.748046875,2.057048,78580.2734375,Europe
MKD,North Macedonia,2005,19558.10546875,2.060273,79465.8359375,Europe
MKD,North Macedonia,2006,20785.9453125,2.063131,80621.6328125,Europe
MKD,North Macedonia,2007,21838.416015625,2.065426,82451.3046875,Europe
MKD,North Macedonia,2008,24390.943359375,2.067313,85034.015625,Europe
MKD,North Macedonia,2009,25375.43359375,2.069039,87612.5859375,Europe
MKD,North Macedonia,2010,26234.134765625,2.070741,89873.9140625,Europe
MKD,North Macedonia,2011,26407.83984375,2.0724869999999997,92755.3671875,Europe
MKD,North Macedonia,2012,27434.42578125,2.074278,95913.515625,Europe
MKD,North Macedonia,2013,27430.587890625,2.076067,99193.1953125,Europe
MKD,North Macedonia,2014,28809.947265625,2.077775,102614.1171875,Europe
MKD,North Macedonia,2015,30044.677734375,2.079328,106622.7578125,Europe
MKD,North Macedonia,2016,31528.00390625,2.080743,111221.6484375,Europe
MKD,North Macedonia,2017,31720.140625,2.0819959999999997,116654.859375,Europe
MKD,North Macedonia,2018,31748.220703125,2.082957,121095.78125,Europe
MKD,North Macedonia,2019,32876.15625,2.083459,126334.1953125,Europe
MLT,Malta,1950,NA,NA,NA,Europe
MLT,Malta,1951,NA,NA,NA,Europe
MLT,Malta,1952,NA,NA,NA,Europe
MLT,Malta,1953,NA,NA,NA,Europe
MLT,Malta,1954,301.8165588378906,0.33218194719471933,1185.57373046875,Europe
MLT,Malta,1955,311.3799743652344,0.33218194719471933,1220.2027587890625,Europe
MLT,Malta,1956,394.1617431640625,0.33218194719471933,1291.4180908203125,Europe
MLT,Malta,1957,373.6041564941406,0.33218194719471933,1381.2894287109375,Europe
MLT,Malta,1958,447.99884033203125,0.3311240429042903,1488.120361328125,Europe
MLT,Malta,1959,495.2529296875,0.3311240429042903,1574.9462890625,Europe
MLT,Malta,1960,283.03564453125,0.33006613861386125,1672.6746826171875,Europe
MLT,Malta,1961,281.95867919921875,0.32900823432343224,1750.394775390625,Europe
MLT,Malta,1962,398.6647033691406,0.3268924257425742,1827.70556640625,Europe
MLT,Malta,1963,69.9088134765625,0.3258345214521452,1911.6844482421875,Europe
MLT,Malta,1964,306.0235290527344,0.3237187128712871,2030.2548828125,Europe
MLT,Malta,1965,682.1881103515625,0.3226608085808581,2136.211669921875,Europe
MLT,Malta,1966,778.83782958984375,0.32160290429042904,2259.216796875,Europe
MLT,Malta,1967,850.830322265625,0.32160290429042904,2419.05810546875,Europe
MLT,Malta,1968,961.59173583984375,0.32054499999999997,2630.468994140625,Europe
MLT,Malta,1969,1014.9228515625,0.32054499999999997,2865.378662109375,Europe
MLT,Malta,1970,1130.7447509765625,0.32054499999999997,3095.815673828125,Europe
MLT,Malta,1971,1215.7408447265625,0.320355,3332.1240234375,Europe
MLT,Malta,1972,1345.0303955078125,0.320436,3585.652587890625,Europe
MLT,Malta,1973,1477.1419677734375,0.32078599999999996,3853.500732421875,Europe
MLT,Malta,1974,1665.552001953125,0.321437,4153.576171875,Europe
MLT,Malta,1975,2059.69677734375,0.322356,4513.1181640625,Europe
MLT,Malta,1976,2511.07177734375,0.32358,4987.2177734375,Europe
MLT,Malta,1977,2784.277587890625,0.325127,5481.826171875,Europe
MLT,Malta,1978,3233.27880859375,0.326982,5937.06201171875,Europe
MLT,Malta,1979,3571.538818359375,0.329115,6456.71533203125,Europe
MLT,Malta,1980,3663.576416015625,0.331497,6955.6005859375,Europe
MLT,Malta,1981,4128.63623046875,0.334124,7566.60791015625,Europe
MLT,Malta,1982,4450.52001953125,0.33696499999999996,8287.8876953125,Europe
MLT,Malta,1983,4363.66455078125,0.339986,9144.9951171875,Europe
MLT,Malta,1984,4338.14013671875,0.34309999999999996,9881.4501953125,Europe
MLT,Malta,1985,4393.42919921875,0.34625,10540.7314453125,Europe
MLT,Malta,1986,4472.248046875,0.34942999999999996,11076.744140625,Europe
